SourceFile,FileName,GPSLatitude,GPSLongitude
/var/www/html/cycloscope/geotagged/20140505/GOPR0942.JPG,GOPR0942.JPG,44.5798435909472,11.4861236818222
/var/www/html/cycloscope/geotagged/20140505/GOPR0943.JPG,GOPR0943.JPG,44.5787641999361,11.4892884
/var/www/html/cycloscope/geotagged/20140505/GOPR0944.JPG,GOPR0944.JPG,44.5789601764639,11.4922790000778
/var/www/html/cycloscope/geotagged/20140505/GOPR0945.JPG,GOPR0945.JPG,44.579088,11.494983
/var/www/html/cycloscope/geotagged/20140505/GOPR0946.JPG,GOPR0946.JPG,44.5812272500611,11.49900625
/var/www/html/cycloscope/geotagged/20140505/GOPR0947.JPG,GOPR0947.JPG,44.5843951578858,11.5030723157667
/var/www/html/cycloscope/geotagged/20140505/GOPR0948.JPG,GOPR0948.JPG,44.587168625025,11.5061869374472
/var/www/html/cycloscope/geotagged/20140505/GOPR0949.JPG,GOPR0949.JPG,44.5907400476111,11.5078057142861
/var/www/html/cycloscope/geotagged/20140505/GOPR0950.JPG,GOPR0950.JPG,44.595078142825,11.5097368572083
/var/www/html/cycloscope/geotagged/20140505/GOPR0951.JPG,GOPR0951.JPG,44.5988380588194,11.5102998823611
/var/www/html/cycloscope/geotagged/20140505/GOPR0952.JPG,GOPR0952.JPG,44.602826,11.51145
/var/www/html/cycloscope/geotagged/20140505/GOPR0953.JPG,GOPR0953.JPG,44.6060313809667,11.5139923333333
/var/www/html/cycloscope/geotagged/20140505/GOPR0954.JPG,GOPR0954.JPG,44.6077367647056,11.51752311765
/var/www/html/cycloscope/geotagged/20140505/GOPR0955.JPG,GOPR0955.JPG,44.61015,11.521845
/var/www/html/cycloscope/geotagged/20140505/GOPR0956.JPG,GOPR0956.JPG,44.611641,11.526158944425
/var/www/html/cycloscope/geotagged/20140505/GOPR0957.JPG,GOPR0957.JPG,44.6141222353861,11.5307555294583
/var/www/html/cycloscope/geotagged/20140505/GOPR0958.JPG,GOPR0958.JPG,44.6154024704361,11.5357898235436
/var/www/html/cycloscope/geotagged/20140505/GOPR0959.JPG,GOPR0959.JPG,44.6153617000389,11.5406732999972
/var/www/html/cycloscope/geotagged/20140505/GOPR0960.JPG,GOPR0960.JPG,44.614676368375,11.5452924210139
/var/www/html/cycloscope/geotagged/20140505/GOPR0961.JPG,GOPR0961.JPG,44.6149066110667,11.550355
/var/www/html/cycloscope/geotagged/20140505/GOPR0962.JPG,GOPR0962.JPG,44.6156227332667,11.5542141333333
/var/www/html/cycloscope/geotagged/20140505/GOPR0963.JPG,GOPR0963.JPG,44.6181150588325,11.5580307646361
/var/www/html/cycloscope/geotagged/20140505/GOPR0964.JPG,GOPR0964.JPG,44.6189297500078,11.5624172499278
/var/www/html/cycloscope/geotagged/20140505/GOPR0965.JPG,GOPR0965.JPG,44.6186908,11.5668299500003
/var/www/html/cycloscope/geotagged/20140505/GOPR0966.JPG,GOPR0966.JPG,44.6166002001139,11.5700578500306
/var/www/html/cycloscope/geotagged/20140505/GOPR0967.JPG,GOPR0967.JPG,44.6149614444444,11.5734223333333
/var/www/html/cycloscope/geotagged/20140505/GOPR0968.JPG,GOPR0968.JPG,44.6141886000111,11.577248
/var/www/html/cycloscope/geotagged/20140505/GOPR0969.JPG,GOPR0969.JPG,44.6136471666361,11.5810235555556
/var/www/html/cycloscope/geotagged/20140505/GOPR0970.JPG,GOPR0970.JPG,44.6150141765278,11.5840398823531
/var/www/html/cycloscope/geotagged/20140505/GOPR0971.JPG,GOPR0971.JPG,44.6186019375006,11.5862459374917
/var/www/html/cycloscope/geotagged/20140505/GOPR0972.JPG,GOPR0972.JPG,44.6214171111111,11.589466
/var/www/html/cycloscope/geotagged/20140506/GOPR1108.JPG,GOPR1108.JPG,44.683661,11.883125
/var/www/html/cycloscope/geotagged/20140506/GOPR1109.JPG,GOPR1109.JPG,44.6818127142833,11.8866780714167
/var/www/html/cycloscope/geotagged/20140506/GOPR1110.JPG,GOPR1110.JPG,44.6800521111111,11.8900579444944
/var/www/html/cycloscope/geotagged/20140506/GOPR1111.JPG,GOPR1111.JPG,44.6786385999917,11.893054400075
/var/www/html/cycloscope/geotagged/20140506/GOPR1112.JPG,GOPR1112.JPG,44.6780755000583,11.8970510001056
/var/www/html/cycloscope/geotagged/20140506/GOPR1113.JPG,GOPR1113.JPG,44.6772051666889,11.9009254444444
/var/www/html/cycloscope/geotagged/20140506/GOPR1114.JPG,GOPR1114.JPG,44.6765109999194,11.9031658198361
/var/www/html/cycloscope/geotagged/20140506/GOPR1115.JPG,GOPR1115.JPG,44.676798,11.907703
/var/www/html/cycloscope/geotagged/20140506/GOPR1116.JPG,GOPR1116.JPG,44.6767214117722,11.9122288823917
/var/www/html/cycloscope/geotagged/20140506/GOPR1117.JPG,GOPR1117.JPG,44.6766496,11.9170988
/var/www/html/cycloscope/geotagged/20140506/GOPR1118.JPG,GOPR1118.JPG,44.6765747058833,11.9218185882278
/var/www/html/cycloscope/geotagged/20140506/GOPR1119.JPG,GOPR1119.JPG,44.676514,11.9264634000944
/var/www/html/cycloscope/geotagged/20140506/GOPR1120.JPG,GOPR1120.JPG,44.676452,11.931021
/var/www/html/cycloscope/geotagged/20140506/GOPR1121.JPG,GOPR1121.JPG,44.6763861333333,11.9352728666572
/var/www/html/cycloscope/geotagged/20140506/GOPR1122.JPG,GOPR1122.JPG,44.6763252307694,11.9392836923
/var/www/html/cycloscope/geotagged/20140506/GOPR1295.JPG,GOPR1295.JPG,44.8881283333333,12.1659922222222
/var/www/html/cycloscope/geotagged/20140506/GOPR1296.JPG,GOPR1296.JPG,44.886994,12.1699003333333
/var/www/html/cycloscope/geotagged/20140506/GOPR1297.JPG,GOPR1297.JPG,44.885981357145,12.1733953570806
/var/www/html/cycloscope/geotagged/20140506/GOPR1298.JPG,GOPR1298.JPG,44.885258,12.17586
/var/www/html/cycloscope/geotagged/20140506/GOPR1299.JPG,GOPR1299.JPG,44.885258,12.17586
/var/www/html/cycloscope/geotagged/20140506/GOPR1300.JPG,GOPR1300.JPG,44.885258,12.17586
/var/www/html/cycloscope/geotagged/20140506/GOPR1301.JPG,GOPR1301.JPG,44.8806165999806,12.1875092000167
/var/www/html/cycloscope/geotagged/20140506/GOPR1302.JPG,GOPR1302.JPG,44.8792041250472,12.1902367500667
/var/www/html/cycloscope/geotagged/20140506/GOPR1303.JPG,GOPR1303.JPG,44.8779022222222,12.1927614444444
/var/www/html/cycloscope/geotagged/20140506/GOPR1304.JPG,GOPR1304.JPG,44.8762649411667,12.1958994117167
/var/www/html/cycloscope/geotagged/20140506/GOPR1305.JPG,GOPR1305.JPG,44.8768402941333,12.1979507647083
/var/www/html/cycloscope/geotagged/20140506/GOPR1306.JPG,GOPR1306.JPG,44.878787,12.200648
/var/www/html/cycloscope/geotagged/20140506/GOPR1307.JPG,GOPR1307.JPG,44.881015315925,12.2035865789583
/var/www/html/cycloscope/geotagged/20140506/GOPR1308.JPG,GOPR1308.JPG,44.8831992630389,12.2061818947056
/var/www/html/cycloscope/geotagged/20140506/GOPR1309.JPG,GOPR1309.JPG,44.8854105624886,12.2088305000389
/var/www/html/cycloscope/geotagged/20140506/GOPR1310.JPG,GOPR1310.JPG,44.886239,12.2119042500167
/var/www/html/cycloscope/geotagged/20140506/GOPR1311.JPG,GOPR1311.JPG,44.8845403529433,12.2150963529222
/var/www/html/cycloscope/geotagged/20140506/GOPR1312.JPG,GOPR1312.JPG,44.8831432940139,12.2177218235311
/var/www/html/cycloscope/geotagged/20140507/GOPR1314.JPG,GOPR1314.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1315.JPG,GOPR1315.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1316.JPG,GOPR1316.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1317.JPG,GOPR1317.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1318.JPG,GOPR1318.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1319.JPG,GOPR1319.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1320.JPG,GOPR1320.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1321.JPG,GOPR1321.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1322.JPG,GOPR1322.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1323.JPG,GOPR1323.JPG,44.8825689998583,12.218299
/var/www/html/cycloscope/geotagged/20140507/GOPR1324.JPG,GOPR1324.JPG,44.8824036875306,12.2205775
/var/www/html/cycloscope/geotagged/20140507/GOPR1325.JPG,GOPR1325.JPG,44.8823043750611,12.2248949375083
/var/www/html/cycloscope/geotagged/20140507/GOPR1326.JPG,GOPR1326.JPG,44.8833587142857,12.226343
/var/www/html/cycloscope/geotagged/20140507/GOPR1327.JPG,GOPR1327.JPG,44.886396,12.2268099166778
/var/www/html/cycloscope/geotagged/20140507/GOPR1328.JPG,GOPR1328.JPG,44.889789,12.2267565999417
/var/www/html/cycloscope/geotagged/20140507/GOPR1329.JPG,GOPR1329.JPG,44.892892,12.226792
/var/www/html/cycloscope/geotagged/20140507/GOPR1330.JPG,GOPR1330.JPG,44.8955374614667,12.226849923075
/var/www/html/cycloscope/geotagged/20140507/GOPR1331.JPG,GOPR1331.JPG,44.89827,12.2273432858
/var/www/html/cycloscope/geotagged/20140507/GOPR1332.JPG,GOPR1332.JPG,44.900726,12.227922
/var/www/html/cycloscope/geotagged/20140507/GOPR1333.JPG,GOPR1333.JPG,44.9036345454556,12.2288767272972
/var/www/html/cycloscope/geotagged/20140507/GOPR1334.JPG,GOPR1334.JPG,44.9063693635972,12.2300218181806
/var/www/html/cycloscope/geotagged/20140507/GOPR1335.JPG,GOPR1335.JPG,44.90961,12.231496
/var/www/html/cycloscope/geotagged/20140507/GOPR1336.JPG,GOPR1336.JPG,44.9128350909361,12.2328625454556
/var/www/html/cycloscope/geotagged/20140507/GOPR1337.JPG,GOPR1337.JPG,44.915789,12.2318496250333
/var/www/html/cycloscope/geotagged/20140507/GOPR1338.JPG,GOPR1338.JPG,44.917522705885,12.2304227647028
/var/www/html/cycloscope/geotagged/20140507/GOPR1339.JPG,GOPR1339.JPG,44.919054,12.2316516666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1340.JPG,GOPR1340.JPG,44.9209715,12.230036500025
/var/www/html/cycloscope/geotagged/20140507/GOPR1341.JPG,GOPR1341.JPG,44.922736,12.229817000075
/var/www/html/cycloscope/geotagged/20140507/GOPR1342.JPG,GOPR1342.JPG,44.923334,12.229458
/var/www/html/cycloscope/geotagged/20140507/GOPR1343.JPG,GOPR1343.JPG,44.9216937857167,12.2311531428583
/var/www/html/cycloscope/geotagged/20140507/GOPR1344.JPG,GOPR1344.JPG,44.9212607142861,12.2349497142858
/var/www/html/cycloscope/geotagged/20140507/GOPR1345.JPG,GOPR1345.JPG,44.9219631874889,12.2368
/var/www/html/cycloscope/geotagged/20140507/GOPR1346.JPG,GOPR1346.JPG,44.9242064444444,12.2360055555556
/var/www/html/cycloscope/geotagged/20140507/GOPR1347.JPG,GOPR1347.JPG,44.9259883999611,12.2341234000047
/var/www/html/cycloscope/geotagged/20140507/GOPR1348.JPG,GOPR1348.JPG,44.9279823749889,12.2317923750083
/var/www/html/cycloscope/geotagged/20140507/GOPR1349.JPG,GOPR1349.JPG,44.9315115832222,12.2288004166667
/var/www/html/cycloscope/geotagged/20140507/GOPR1350.JPG,GOPR1350.JPG,44.935451,12.227966
/var/www/html/cycloscope/geotagged/20140507/GOPR1351.JPG,GOPR1351.JPG,44.9381138124861,12.2274391249917
/var/www/html/cycloscope/geotagged/20140507/GOPR1352.JPG,GOPR1352.JPG,44.9412326666667,12.226932
/var/www/html/cycloscope/geotagged/20140507/GOPR1353.JPG,GOPR1353.JPG,44.9447956316833,12.2270282631417
/var/www/html/cycloscope/geotagged/20140507/GOPR1354.JPG,GOPR1354.JPG,44.9487631429389,12.2271715714556
/var/www/html/cycloscope/geotagged/20140507/GOPR1355.JPG,GOPR1355.JPG,44.9519845789492,12.2271315263111
/var/www/html/cycloscope/geotagged/20140507/GOPR1356.JPG,GOPR1356.JPG,44.9547652222222,12.2265148888889
/var/www/html/cycloscope/geotagged/20140507/GOPR1357.JPG,GOPR1357.JPG,44.958162421075,12.2257372105222
/var/www/html/cycloscope/geotagged/20140507/GOPR1358.JPG,GOPR1358.JPG,44.9617790500417,12.2249075
/var/www/html/cycloscope/geotagged/20140507/GOPR1359.JPG,GOPR1359.JPG,44.9650950950944,12.224156
/var/www/html/cycloscope/geotagged/20140507/GOPR1360.JPG,GOPR1360.JPG,44.9687212381086,12.2233323809528
/var/www/html/cycloscope/geotagged/20140507/GOPR1361.JPG,GOPR1361.JPG,44.9723971904861,12.2225122380917
/var/www/html/cycloscope/geotagged/20140507/GOPR1362.JPG,GOPR1362.JPG,44.9759192499722,12.221718625
/var/www/html/cycloscope/geotagged/20140507/GOPR1363.JPG,GOPR1363.JPG,44.9782817499722,12.2212002499833
/var/www/html/cycloscope/geotagged/20140507/GOPR1364.JPG,GOPR1364.JPG,44.981243,12.2208568125083
/var/www/html/cycloscope/geotagged/20140507/GOPR1365.JPG,GOPR1365.JPG,44.9848297058719,12.22084
/var/www/html/cycloscope/geotagged/20140507/GOPR1366.JPG,GOPR1366.JPG,44.9882319332917,12.2208322666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1367.JPG,GOPR1367.JPG,44.991846,12.2209693333333
/var/www/html/cycloscope/geotagged/20140507/GOPR1368.JPG,GOPR1368.JPG,44.9950541176472,12.222051
/var/www/html/cycloscope/geotagged/20140507/GOPR1369.JPG,GOPR1369.JPG,44.99882928565,12.2233865714639
/var/www/html/cycloscope/geotagged/20140507/GOPR1370.JPG,GOPR1370.JPG,45.0024790909092,12.2246702727806
/var/www/html/cycloscope/geotagged/20140507/GOPR1371.JPG,GOPR1371.JPG,45.0050012222222,12.225567
/var/www/html/cycloscope/geotagged/20140507/GOPR1372.JPG,GOPR1372.JPG,45.0067942352778,12.2262208234972
/var/www/html/cycloscope/geotagged/20140507/GOPR1373.JPG,GOPR1373.JPG,45.0098709999278,12.2276729999056
/var/www/html/cycloscope/geotagged/20140507/GOPR1374.JPG,GOPR1374.JPG,45.012621,12.228978
